"","cell","ID","pft_agb_deciduousshrub_p50_2020_wgs84","x","y"
"2385",9928,1,304.797592069407,-135.1326,67.94051
"2386",9929,1,274.916285719552,-135.0326,67.94051
"2387",9930,1,306.013524245138,-134.9326,67.94051
"2388",9931,1,284.115396107768,-134.8326,67.94051
"2389",9932,1,249.599940881071,-134.7326,67.94051
"2390",9933,1,284.712196880983,-134.6326,67.94051
"2391",9934,1,364.272979800207,-134.5326,67.94051
"2392",9935,1,204.031397586745,-134.4326,67.94051
"2393",9936,1,164.819939782755,-134.3326,67.94051
"2394",9937,1,191.3026898463,-134.2326,67.94051
"2395",10066,1,133.720591974855,-149.1326,67.84051
"2396",10067,1,193.519720119616,-149.0326,67.84051
"2397",10068,1,126.242345704806,-148.9326,67.84051
"2398",10069,1,103.399022568076,-148.8326,67.84051
"2399",10070,1,137.109863714042,-148.7326,67.84051
"2400",10071,1,148.013068728447,-148.6326,67.84051
"2401",10072,1,148.619028219947,-148.5326,67.84051
"2402",10073,1,194.149861837059,-148.4326,67.84051
"2403",10074,1,264.487317992499,-148.3326,67.84051
"2404",10075,1,270.236994683234,-148.2326,67.84051
"2405",10076,1,255.225811987775,-148.1326,67.84051
"2406",10077,1,259.514074548605,-148.0326,67.84051
"2407",10078,1,293.372492978667,-147.9326,67.84051
"2408",10079,1,305.31893782886,-147.8326,67.84051
"2409",10080,1,250.603243846377,-147.7326,67.84051
"2410",10081,1,284.617289963696,-147.6326,67.84051
"2411",10082,1,362.8632540801,-147.5326,67.84051
"2412",10083,1,337.990644721164,-147.4326,67.84051
"2413",10084,1,362.719519433255,-147.3326,67.84051
"2414",10085,1,390.277981051554,-147.2326,67.84051
"2415",10086,1,396.76306403074,-147.1326,67.84051
"2416",10087,1,311.479396381246,-147.0326,67.84051
"2417",10088,1,211.037485019463,-146.9326,67.84051
"2418",10089,1,156.58004888762,-146.8326,67.84051
"2419",10090,1,185.707752341263,-146.7326,67.84051
"2420",10091,1,228.159462792352,-146.6326,67.84051
"2421",10092,1,249.173990046161,-146.5326,67.84051
"2422",10093,1,276.598180802044,-146.4326,67.84051
"2423",10094,1,215.916907589518,-146.3326,67.84051
"2424",10095,1,136.8172530729,-146.2326,67.84051
"2425",10096,1,97.2155939541278,-146.1326,67.84051
"2426",10097,1,96.847638466623,-146.0326,67.84051
"2427",10098,1,151.680508698248,-145.9326,67.84051
"2428",10099,1,223.209736486206,-145.8326,67.84051
"2429",10100,1,290.458339426274,-145.7326,67.84051
"2430",10101,1,269.701940978141,-145.6326,67.84051
"2431",10102,1,301.003716577007,-145.5326,67.84051
"2432",10103,1,328.434537491369,-145.4326,67.84051
"2433",10104,1,329.817536779294,-145.3326,67.84051
"2434",10105,1,425.584780159134,-145.2326,67.84051
"2435",10106,1,448.726222861059,-145.1326,67.84051
"2436",10107,1,366.934582491567,-145.0326,67.84051
"2437",10108,1,401.398371497283,-144.9326,67.84051
"2438",10109,1,430.5049186215,-144.8326,67.84051
"2439",10110,1,364.418583873304,-144.7326,67.84051
"2440",10111,1,320.997713371345,-144.6326,67.84051
"2441",10112,1,316.252581692939,-144.5326,67.84051
"2442",10113,1,319.231291182424,-144.4326,67.84051
"2443",10114,1,329.141505821495,-144.3326,67.84051
"2444",10115,1,340.223325331328,-144.2326,67.84051
"2445",10116,1,238.352890901938,-144.1326,67.84051
"2446",10117,1,293.038295592264,-144.0326,67.84051
"2447",10118,1,327.579538485832,-143.9326,67.84051
"2448",10119,1,346.433861400354,-143.8326,67.84051
"2449",10120,1,368.409367723917,-143.7326,67.84051
"2450",10121,1,356.133488826282,-143.6326,67.84051
"2451",10122,1,367.718154752888,-143.5326,67.84051
"2452",10123,1,308.304780555457,-143.4326,67.84051
"2453",10124,1,341.732030096268,-143.3326,67.84051
"2454",10125,1,375.59361684073,-143.2326,67.84051
"2455",10126,1,519.808575188114,-143.1326,67.84051
"2456",10127,1,563.115473886558,-143.0326,67.84051
"2457",10128,1,415.3946159512,-142.9326,67.84051
"2458",10129,1,253.610789632482,-142.8326,67.84051
"2459",10130,1,208.990534691971,-142.7326,67.84051
"2460",10131,1,236.22325103263,-142.6326,67.84051
"2461",10132,1,379.945226782106,-142.5326,67.84051
"2462",10133,1,398.69077954338,-142.4326,67.84051
"2463",10134,1,309.243531145988,-142.3326,67.84051
"2464",10135,1,424.995951927671,-142.2326,67.84051
"2465",10136,1,561.861276993974,-142.1326,67.84051
"2466",10137,1,622.347530089012,-142.0326,67.84051
"2467",10138,1,575.296274484961,-141.9326,67.84051
"2468",10139,1,570.45169060651,-141.8326,67.84051
"2469",10140,1,727.469582743466,-141.7326,67.84051
"2470",10141,1,703.207070733051,-141.6326,67.84051
"2471",10142,1,721.228030675659,-141.5326,67.84051
"2472",10143,1,1011.20219386048,-141.4326,67.84051
"2473",10144,1,910.725110247653,-141.3326,67.84051
"2474",10145,1,455.31872909177,-141.2326,67.84051
"2475",10146,1,644.352479108223,-141.1326,67.84051
"2476",10147,1,622.89210237871,-141.0326,67.84051
"2477",10148,1,631.441980889695,-140.9326,67.84051
"2478",10149,1,575.620240994637,-140.8326,67.84051
"2479",10150,1,596.971472373228,-140.7326,67.84051
"2480",10151,1,636.312383805222,-140.6326,67.84051
"2481",10152,1,692.669202781335,-140.5326,67.84051
"2482",10153,1,614.52580365702,-140.4326,67.84051
"2483",10154,1,603.327342031766,-140.3326,67.84051
"2484",10155,1,496.229495000913,-140.2326,67.84051
"2485",10156,1,323.895246553705,-140.1326,67.84051
"2486",10157,1,219.128667844517,-140.0326,67.84051
"2487",10158,1,177.813451186441,-139.9326,67.84051
"2488",10159,1,175.514312770106,-139.8326,67.84051
"2489",10160,1,239.84674339121,-139.7326,67.84051
"2490",10161,1,190.102071934299,-139.6326,67.84051
"2491",10162,1,161.233197325109,-139.5326,67.84051
"2492",10163,1,155.826391135694,-139.4326,67.84051
"2493",10164,1,320.931816331172,-139.3326,67.84051
"2494",10165,1,263.311552463899,-139.2326,67.84051
"2495",10166,1,110.98955932357,-139.1326,67.84051
"2496",10167,1,176.942631032104,-139.0326,67.84051
"2497",10168,1,550.091793663634,-138.9326,67.84051
"2498",10169,1,581.627035652857,-138.8326,67.84051
"2499",10170,1,753.439527933277,-138.7326,67.84051
"2500",10171,1,701.595504589992,-138.6326,67.84051
"2501",10172,1,626.65274798585,-138.5326,67.84051
"2502",10173,1,1033.83452384498,-138.4326,67.84051
"2503",10174,1,888.60434119897,-138.3326,67.84051
"2504",10175,1,446.653602314522,-138.2326,67.84051
"2505",10176,1,318.807117942651,-138.1326,67.84051
"2506",10177,1,266.265552192319,-138.0326,67.84051
"2507",10178,1,293.780340097931,-137.9326,67.84051
"2508",10179,1,268.403820409356,-137.8326,67.84051
"2509",10180,1,251.439890515522,-137.7326,67.84051
"2510",10181,1,316.450885096383,-137.6326,67.84051
"2511",10182,1,450.264939927435,-137.5326,67.84051
"2512",10183,1,234.864075743997,-137.4326,67.84051
"2513",10184,1,176.354983417756,-137.3326,67.84051
"2514",10185,1,223.394724029755,-137.2326,67.84051
"2515",10186,1,227.079701912918,-137.1326,67.84051
"2516",10187,1,217.215791943604,-137.0326,67.84051
"2517",10188,1,240.913705770305,-136.9326,67.84051
"2518",10189,1,212.127225669354,-136.8326,67.84051
"2519",10190,1,103.151982542236,-136.7326,67.84051
"2520",10191,1,132.682123323993,-136.6326,67.84051
"2521",10192,1,143.374658443775,-136.5326,67.84051
"2522",10193,1,250.767159500536,-136.4326,67.84051
"2523",10194,1,292.08824067569,-136.3326,67.84051
"2524",10195,1,279.552276116126,-136.2326,67.84051
"2525",10196,1,235.356563199648,-136.1326,67.84051
"2526",10197,1,143.203302529783,-136.0326,67.84051
"2527",10198,1,108.698254600946,-135.9326,67.84051
"2528",10199,1,170.832618189947,-135.8326,67.84051
"2529",10200,1,158.94905273048,-135.7326,67.84051
"2530",10201,1,287.813779704249,-135.6326,67.84051
"2531",10202,1,375.790753103743,-135.5326,67.84051
"2532",10203,1,477.903709595785,-135.4326,67.84051
"2533",10204,1,345.577738083899,-135.3326,67.84051
"2534",10205,1,411.430772964541,-135.2326,67.84051
"2535",10206,1,305.829894740567,-135.1326,67.84051
"2536",10207,1,256.900622808856,-135.0326,67.84051
"2537",10208,1,299.804844986378,-134.9326,67.84051
"2538",10209,1,306.010450217521,-134.8326,67.84051
"2539",10210,1,292.214502655284,-134.7326,67.84051
"2540",10211,1,281.088552308934,-134.6326,67.84051
"2541",10212,1,288.273118434923,-134.5326,67.84051
"2542",10213,1,265.53635070033,-134.4326,67.84051
"2543",10214,1,238.232653483679,-134.3326,67.84051
"2544",10215,1,355.530778689597,-134.2326,67.84051
"2545",10343,1,245.918114312957,-149.2326,67.74051
"2546",10344,1,131.338278139064,-149.1326,67.74051
"2547",10345,1,150.998459697617,-149.0326,67.74051
"2548",10346,1,116.836929945602,-148.9326,67.74051
"2549",10347,1,102.818052750435,-148.8326,67.74051
"2550",10348,1,130.040807621904,-148.7326,67.74051
"2551",10349,1,132.546091691317,-148.6326,67.74051
"2552",10350,1,155.979152405606,-148.5326,67.74051
"2553",10351,1,191.155396599271,-148.4326,67.74051
"2554",10352,1,262.589208473819,-148.3326,67.74051
"2555",10353,1,312.166928147485,-148.2326,67.74051
"2556",10354,1,289.575366593628,-148.1326,67.74051
"2557",10355,1,295.429688084543,-148.0326,67.74051
"2558",10356,1,339.349761534718,-147.9326,67.74051
"2559",10357,1,278.869691702313,-147.8326,67.74051
"2560",10358,1,218.803343120782,-147.7326,67.74051
"2561",10359,1,248.035280248967,-147.6326,67.74051
"2562",10360,1,291.109264326854,-147.5326,67.74051
"2563",10361,1,318.36279795219,-147.4326,67.74051
"2564",10362,1,394.103299778226,-147.3326,67.74051
"2565",10363,1,411.731890305263,-147.2326,67.74051
"2566",10364,1,408.714751855391,-147.1326,67.74051
"2567",10365,1,354.585850819772,-147.0326,67.74051
"2568",10366,1,269.375993407942,-146.9326,67.74051
"2569",10367,1,240.631105371848,-146.8326,67.74051
"2570",10368,1,251.300836374364,-146.7326,67.74051
"2571",10369,1,296.438596816794,-146.6326,67.74051
"2572",10370,1,465.628861429391,-146.5326,67.74051
"2573",10371,1,618.761683891269,-146.4326,67.74051
"2574",10372,1,453.000183832461,-146.3326,67.74051
"2575",10373,1,261.883257822577,-146.2326,67.74051
"2576",10374,1,172.431953925285,-146.1326,67.74051
"2577",10375,1,127.572310611488,-146.0326,67.74051
"2578",10376,1,173.696153964746,-145.9326,67.74051
"2579",10377,1,255.079116858116,-145.8326,67.74051
"2580",10378,1,351.637029730635,-145.7326,67.74051
"2581",10379,1,325.510137470327,-145.6326,67.74051
"2582",10380,1,315.885617737288,-145.5326,67.74051
"2583",10381,1,269.100674340365,-145.4326,67.74051
"2584",10382,1,212.06580061193,-145.3326,67.74051
"2585",10383,1,256.316988104086,-145.2326,67.74051
"2586",10384,1,292.817795546117,-145.1326,67.74051
"2587",10385,1,311.801633213002,-145.0326,67.74051
"2588",10386,1,337.91811775258,-144.9326,67.74051
"2589",10387,1,358.021757537895,-144.8326,67.74051
"2590",10388,1,374.654699715541,-144.7326,67.74051
"2591",10389,1,377.511768472728,-144.6326,67.74051
"2592",10390,1,431.389275248698,-144.5326,67.74051
"2593",10391,1,444.559405412465,-144.4326,67.74051
"2594",10392,1,434.862850118947,-144.3326,67.74051
"2595",10393,1,427.272548645859,-144.2326,67.74051
"2596",10394,1,368.615158442374,-144.1326,67.74051
"2597",10395,1,357.273394122433,-144.0326,67.74051
"2598",10396,1,327.261490485372,-143.9326,67.74051
"2599",10397,1,282.667332261021,-143.8326,67.74051
"2600",10398,1,267.049019850396,-143.7326,67.74051
"2601",10399,1,245.082493749489,-143.6326,67.74051
"2602",10400,1,337.18968186741,-143.5326,67.74051
"2603",10401,1,411.057602552155,-143.4326,67.74051
"2604",10402,1,428.599015302652,-143.3326,67.74051
"2605",10403,1,382.703677103961,-143.2326,67.74051
"2606",10404,1,355.109889821396,-143.1326,67.74051
"2607",10405,1,496.921814191074,-143.0326,67.74051
"2608",10406,1,444.328222098169,-142.9326,67.74051
"2609",10407,1,312.371724954162,-142.8326,67.74051
"2610",10408,1,227.890770208203,-142.7326,67.74051
"2611",10409,1,174.330713939616,-142.6326,67.74051
"2612",10410,1,163.349862347141,-142.5326,67.74051
"2613",10411,1,172.213198640425,-142.4326,67.74051
"2614",10412,1,259.27143330064,-142.3326,67.74051
"2615",10413,1,423.201205109243,-142.2326,67.74051
"2616",10414,1,409.793604648047,-142.1326,67.74051
"2617",10415,1,539.056295865534,-142.0326,67.74051
"2618",10416,1,530.983901949078,-141.9326,67.74051
"2619",10417,1,497.75490928331,-141.8326,67.74051
"2620",10418,1,399.055715700572,-141.7326,67.74051
"2621",10419,1,280.950144241402,-141.6326,67.74051
"2622",10420,1,354.628306298981,-141.5326,67.74051
"2623",10421,1,582.080510513382,-141.4326,67.74051
"2624",10422,1,624.735790472907,-141.3326,67.74051
"2625",10423,1,435.13860953421,-141.2326,67.74051
"2626",10424,1,525.103061458536,-141.1326,67.74051
"2627",10425,1,674.24763510021,-141.0326,67.74051
"2628",10426,1,743.210544083015,-140.9326,67.74051
"2629",10427,1,567.815286950335,-140.8326,67.74051
"2630",10428,1,628.365542262824,-140.7326,67.74051
"2631",10429,1,655.711232276698,-140.6326,67.74051
"2632",10430,1,590.100260193596,-140.5326,67.74051
"2633",10431,1,551.176600511427,-140.4326,67.74051
"2634",10432,1,448.876532447751,-140.3326,67.74051
"2635",10433,1,388.077280437106,-140.2326,67.74051
"2636",10434,1,260.409421444399,-140.1326,67.74051
"2637",10435,1,279.204965897269,-140.0326,67.74051
"2638",10436,1,315.173104614805,-139.9326,67.74051
"2639",10437,1,360.883779500641,-139.8326,67.74051
"2640",10438,1,380.33295832005,-139.7326,67.74051
"2641",10439,1,299.249470165199,-139.6326,67.74051
"2642",10440,1,239.31240220481,-139.5326,67.74051
"2643",10441,1,214.206469237687,-139.4326,67.74051
"2644",10442,1,284.048160618295,-139.3326,67.74051
"2645",10443,1,229.740109750326,-139.2326,67.74051
"2646",10444,1,288.693175794525,-139.1326,67.74051
"2647",10445,1,354.280742460962,-139.0326,67.74051
"2648",10446,1,394.632271396662,-138.9326,67.74051
"2649",10447,1,389.353112122514,-138.8326,67.74051
"2650",10448,1,417.716427934665,-138.7326,67.74051
"2651",10449,1,332.574665998848,-138.6326,67.74051
"2652",10450,1,301.835176289223,-138.5326,67.74051
"2653",10451,1,542.67554485182,-138.4326,67.74051
"2654",10452,1,656.291905623028,-138.3326,67.74051
"2655",10453,1,429.999311546735,-138.2326,67.74051
"2656",10454,1,502.333870831659,-138.1326,67.74051
"2657",10455,1,369.853835841991,-138.0326,67.74051
"2658",10456,1,366.858084326898,-137.9326,67.74051
"2659",10457,1,388.657436727973,-137.8326,67.74051
"2660",10458,1,277.406061407661,-137.7326,67.74051
"2661",10459,1,221.728159357255,-137.6326,67.74051
"2662",10460,1,370.309838029511,-137.5326,67.74051
"2663",10461,1,269.204752602954,-137.4326,67.74051
"2664",10462,1,215.578256217506,-137.3326,67.74051
"2665",10463,1,171.90783808565,-137.2326,67.74051
"2666",10464,1,127.356416726874,-137.1326,67.74051
"2667",10465,1,205.620362637184,-137.0326,67.74051
"2668",10466,1,270.084468207005,-136.9326,67.74051
"2669",10467,1,244.788587598119,-136.8326,67.74051
"2670",10468,1,137.419619052303,-136.7326,67.74051
"2671",10469,1,212.548765822349,-136.6326,67.74051
"2672",10470,1,260.896546711198,-136.5326,67.74051
"2673",10471,1,233.914284587925,-136.4326,67.74051
"2674",10472,1,292.201460188187,-136.3326,67.74051
"2675",10473,1,308.22148698567,-136.2326,67.74051
"2676",10474,1,355.568992854868,-136.1326,67.74051
"2677",10475,1,279.409877127097,-136.0326,67.74051
"2678",10476,1,298.904225821608,-135.9326,67.74051
"2679",10477,1,373.420165787041,-135.8326,67.74051
"2680",10478,1,339.247456643029,-135.7326,67.74051
"2681",10479,1,385.196796373152,-135.6326,67.74051
"2682",10480,1,444.553869416863,-135.5326,67.74051
"2683",10481,1,399.811610458565,-135.4326,67.74051
"2684",10482,1,331.45290421785,-135.3326,67.74051
"2685",10483,1,297.77128808994,-135.2326,67.74051
"2686",10484,1,240.668811422195,-135.1326,67.74051
"2687",10485,1,218.992663642671,-135.0326,67.74051
"2688",10486,1,227.881088419205,-134.9326,67.74051
"2689",10487,1,279.004054772252,-134.8326,67.74051
"2690",10488,1,289.000512641959,-134.7326,67.74051
"2691",10489,1,253.832016500416,-134.6326,67.74051
"2692",10490,1,203.674218887793,-134.5326,67.74051
"2693",10491,1,169.192383811626,-134.4326,67.74051
"2694",10492,1,324.239925827054,-134.3326,67.74051
"2695",10493,1,510.139068603516,-134.2326,67.74051
"2696",10620,1,250.679590079677,-149.3326,67.64051
"2697",10621,1,263.267475089916,-149.2326,67.64051
"2698",10622,1,202.980079360555,-149.1326,67.64051
"2699",10623,1,161.085658093414,-149.0326,67.64051
"2700",10624,1,108.208650397728,-148.9326,67.64051
"2701",10625,1,60.0244071099969,-148.8326,67.64051
"2702",10626,1,62.2094689858116,-148.7326,67.64051
"2703",10627,1,134.603407307934,-148.6326,67.64051
"2704",10628,1,264.83368515461,-148.5326,67.64051
"2705",10629,1,314.257217458083,-148.4326,67.64051
"2706",10630,1,324.97055912317,-148.3326,67.64051
"2707",10631,1,321.580853713035,-148.2326,67.64051
"2708",10632,1,336.217896566888,-148.1326,67.64051
"2709",10633,1,387.37483619279,-148.0326,67.64051
"2710",10634,1,438.803587941554,-147.9326,67.64051
"2711",10635,1,423.208330810304,-147.8326,67.64051
"2712",10636,1,312.087984213316,-147.7326,67.64051
"2713",10637,1,203.861152622671,-147.6326,67.64051
"2714",10638,1,235.221283068312,-147.5326,67.64051
"2715",10639,1,329.116166672037,-147.4326,67.64051
"2716",10640,1,347.910528244077,-147.3326,67.64051
"2717",10641,1,349.182451725214,-147.2326,67.64051
"2718",10642,1,384.959862568464,-147.1326,67.64051
"2719",10643,1,409.350759628389,-147.0326,67.64051
"2720",10644,1,375.518288977779,-146.9326,67.64051
"2721",10645,1,343.22971484389,-146.8326,67.64051
"2722",10646,1,340.75660892835,-146.7326,67.64051
"2723",10647,1,344.983786383718,-146.6326,67.64051
"2724",10648,1,388.005587591189,-146.5326,67.64051
"2725",10649,1,501.422529561121,-146.4326,67.64051
"2726",10650,1,482.170757694331,-146.3326,67.64051
"2727",10651,1,392.942044969611,-146.2326,67.64051
"2728",10652,1,294.187924350035,-146.1326,67.64051
"2729",10653,1,204.882555997074,-146.0326,67.64051
"2730",10654,1,263.995329583155,-145.9326,67.64051
"2731",10655,1,378.974590337736,-145.8326,67.64051
"2732",10656,1,481.063400470128,-145.7326,67.64051
"2733",10657,1,433.057088758732,-145.6326,67.64051
"2734",10658,1,364.782958205162,-145.5326,67.64051
"2735",10659,1,367.030462505982,-145.4326,67.64051
"2736",10660,1,406.267312078229,-145.3326,67.64051
"2737",10661,1,432.216276857234,-145.2326,67.64051
"2738",10662,1,411.75376559586,-145.1326,67.64051
"2739",10663,1,373.183299519851,-145.0326,67.64051
"2740",10664,1,368.01965845121,-144.9326,67.64051
"2741",10665,1,386.903984498773,-144.8326,67.64051
"2742",10666,1,389.811855435875,-144.7326,67.64051
"2743",10667,1,384.472810512047,-144.6326,67.64051
"2744",10668,1,385.949493359247,-144.5326,67.64051
"2745",10669,1,384.16138209898,-144.4326,67.64051
"2746",10670,1,330.235786105292,-144.3326,67.64051
"2747",10671,1,294.92528808472,-144.2326,67.64051
"2748",10672,1,272.513757995784,-144.1326,67.64051
"2749",10673,1,176.532936180937,-144.0326,67.64051
"2750",10674,1,185.149245310017,-143.9326,67.64051
"2751",10675,1,328.246006648913,-143.8326,67.64051
"2752",10676,1,409.038692864531,-143.7326,67.64051
"2753",10677,1,384.81392240199,-143.6326,67.64051
"2754",10678,1,356.617837395667,-143.5326,67.64051
"2755",10679,1,365.40206061087,-143.4326,67.64051
"2756",10680,1,418.442593293524,-143.3326,67.64051
"2757",10681,1,458.818151403456,-143.2326,67.64051
"2758",10682,1,413.12627063657,-143.1326,67.64051
"2759",10683,1,322.86914393497,-143.0326,67.64051
"2760",10684,1,258.183223621643,-142.9326,67.64051
"2761",10685,1,298.197678795052,-142.8326,67.64051
"2762",10686,1,330.254949233343,-142.7326,67.64051
"2763",10687,1,292.34298933858,-142.6326,67.64051
"2764",10688,1,280.368490419712,-142.5326,67.64051
"2765",10689,1,306.215192753433,-142.4326,67.64051
"2766",10690,1,419.679317441975,-142.3326,67.64051
"2767",10691,1,444.626618961192,-142.2326,67.64051
"2768",10692,1,483.504153721061,-142.1326,67.64051
"2769",10693,1,564.539223128142,-142.0326,67.64051
"2770",10694,1,417.013219680583,-141.9326,67.64051
"2771",10695,1,334.090955941995,-141.8326,67.64051
"2772",10696,1,219.498501639985,-141.7326,67.64051
"2773",10697,1,167.484592423896,-141.6326,67.64051
"2774",10698,1,263.407970670242,-141.5326,67.64051
"2775",10699,1,348.740942164678,-141.4326,67.64051
"2776",10700,1,331.845772434112,-141.3326,67.64051
"2777",10701,1,408.445487827352,-141.2326,67.64051
"2778",10702,1,447.356547170521,-141.1326,67.64051
"2779",10703,1,474.039175898443,-141.0326,67.64051
"2780",10704,1,495.498510466024,-140.9326,67.64051
"2781",10705,1,404.747739093432,-140.8326,67.64051
"2782",10706,1,458.963823135198,-140.7326,67.64051
"2783",10707,1,692.738535234944,-140.6326,67.64051
"2784",10708,1,588.804907186149,-140.5326,67.64051
"2785",10709,1,600.141443386507,-140.4326,67.64051
"2786",10710,1,602.416606997991,-140.3326,67.64051
"2787",10711,1,574.691770107421,-140.2326,67.64051
"2788",10712,1,413.671601628963,-140.1326,67.64051
"2789",10713,1,498.647145926566,-140.0326,67.64051
"2790",10714,1,463.939543998799,-139.9326,67.64051
"2791",10715,1,376.343030452521,-139.8326,67.64051
"2792",10716,1,254.337601023521,-139.7326,67.64051
"2793",10717,1,339.246765984149,-139.6326,67.64051
"2794",10718,1,391.40605479357,-139.5326,67.64051
"2795",10719,1,274.759554525158,-139.4326,67.64051
"2796",10720,1,403.305854936592,-139.3326,67.64051
"2797",10721,1,286.238033503906,-139.2326,67.64051
"2798",10722,1,273.584948643599,-139.1326,67.64051
"2799",10723,1,244.604230132466,-139.0326,67.64051
"2800",10724,1,238.551627156971,-138.9326,67.64051
"2801",10725,1,278.507434945717,-138.8326,67.64051
"2802",10726,1,282.10555238226,-138.7326,67.64051
"2803",10727,1,182.092398274818,-138.6326,67.64051
"2804",10728,1,234.441799679788,-138.5326,67.64051
"2805",10729,1,305.11468137497,-138.4326,67.64051
"2806",10730,1,530.346064346628,-138.3326,67.64051
"2807",10731,1,543.095044514026,-138.2326,67.64051
"2808",10732,1,571.700815786639,-138.1326,67.64051
"2809",10733,1,476.532419170413,-138.0326,67.64051
"2810",10734,1,459.46638500483,-137.9326,67.64051
"2811",10735,1,548.76870372328,-137.8326,67.64051
"2812",10736,1,361.004791857989,-137.7326,67.64051
"2813",10737,1,268.484703959679,-137.6326,67.64051
"2814",10738,1,273.029420055965,-137.5326,67.64051
"2815",10739,1,420.519140439393,-137.4326,67.64051
"2816",10740,1,294.593748532583,-137.3326,67.64051
"2817",10741,1,269.484052025517,-137.2326,67.64051
"2818",10742,1,208.942617976823,-137.1326,67.64051
"2819",10743,1,280.798097873595,-137.0326,67.64051
"2820",10744,1,277.682592511139,-136.9326,67.64051
"2821",10745,1,281.854111709407,-136.8326,67.64051
"2822",10746,1,219.847603810463,-136.7326,67.64051
"2823",10747,1,239.434146660308,-136.6326,67.64051
"2824",10748,1,245.526507163037,-136.5326,67.64051
"2825",10749,1,122.005279380029,-136.4326,67.64051
"2826",10750,1,124.956561218241,-136.3326,67.64051
"2827",10751,1,181.644390670384,-136.2326,67.64051
"2828",10752,1,236.397602897503,-136.1326,67.64051
"2829",10753,1,241.934755736961,-136.0326,67.64051
"2830",10754,1,393.317252634798,-135.9326,67.64051
"2831",10755,1,416.008652571208,-135.8326,67.64051
"2832",10756,1,399.893166136052,-135.7326,67.64051
"2833",10757,1,375.201970330119,-135.6326,67.64051
"2834",10758,1,324.785646078829,-135.5326,67.64051
"2835",10759,1,338.23637964892,-135.4326,67.64051
"2836",10760,1,470.483280227546,-135.3326,67.64051
"2837",10761,1,247.257562564999,-135.2326,67.64051
"2838",10762,1,203.995918641158,-135.1326,67.64051
"2839",10763,1,212.401782050032,-135.0326,67.64051
"2840",10764,1,187.301298186338,-134.9326,67.64051
"2841",10765,1,200.961082421522,-134.8326,67.64051
"2842",10766,1,257.879928111281,-134.7326,67.64051
"2843",10767,1,252.144922657691,-134.6326,67.64051
"2844",10768,1,213.945287910553,-134.5326,67.64051
"2845",10769,1,214.10273109815,-134.4326,67.64051
"2846",10770,1,187.617401123047,-134.3326,67.64051
"2847",10897,1,228.674479845474,-149.4326,67.54051
"2848",10898,1,228.01187589264,-149.3326,67.54051
"2849",10899,1,226.188290648974,-149.2326,67.54051
"2850",10900,1,233.292464991772,-149.1326,67.54051
"2851",10901,1,180.695860770569,-149.0326,67.54051
"2852",10902,1,88.648744803783,-148.9326,67.54051
"2853",10903,1,145.3830839541,-148.8326,67.54051
"2854",10904,1,206.146517741742,-148.7326,67.54051
"2855",10905,1,230.70097888018,-148.6326,67.54051
"2856",10906,1,273.3822141348,-148.5326,67.54051
"2857",10907,1,235.793023058105,-148.4326,67.54051
"2858",10908,1,164.909111197167,-148.3326,67.54051
"2859",10909,1,155.859273391305,-148.2326,67.54051
"2860",10910,1,244.89908084056,-148.1326,67.54051
"2861",10911,1,348.761186564696,-148.0326,67.54051
"2862",10912,1,369.042508719952,-147.9326,67.54051
"2863",10913,1,363.852930387329,-147.8326,67.54051
"2864",10914,1,352.095769700256,-147.7326,67.54051
"2865",10915,1,283.604152444394,-147.6326,67.54051
"2866",10916,1,281.049127209804,-147.5326,67.54051
"2867",10917,1,314.841640054142,-147.4326,67.54051
"2868",10918,1,284.445143219288,-147.3326,67.54051
"2869",10919,1,259.719826648226,-147.2326,67.54051
"2870",10920,1,294.272506487347,-147.1326,67.54051
"2871",10921,1,400.902846158204,-147.0326,67.54051
"2872",10922,1,457.954877931479,-146.9326,67.54051
"2873",10923,1,423.653064167326,-146.8326,67.54051
"2874",10924,1,450.104322796846,-146.7326,67.54051
"2875",10925,1,498.540679625372,-146.6326,67.54051
"2876",10926,1,435.994056716294,-146.5326,67.54051
"2877",10927,1,349.059617589416,-146.4326,67.54051
"2878",10928,1,279.027101820773,-146.3326,67.54051
"2879",10929,1,235.739472293886,-146.2326,67.54051
"2880",10930,1,277.961330373747,-146.1326,67.54051
"2881",10931,1,360.525246041716,-146.0326,67.54051
"2882",10932,1,403.693646258413,-145.9326,67.54051
"2883",10933,1,362.208058872686,-145.8326,67.54051
"2884",10934,1,362.549161815528,-145.7326,67.54051
"2885",10935,1,405.041792759813,-145.6326,67.54051
"2886",10936,1,383.507989578644,-145.5326,67.54051
"2887",10937,1,338.936354888265,-145.4326,67.54051
"2888",10938,1,319.226965193887,-145.3326,67.54051
"2889",10939,1,277.670739629697,-145.2326,67.54051
"2890",10940,1,249.182021291387,-145.1326,67.54051
"2891",10941,1,258.890470273362,-145.0326,67.54051
"2892",10942,1,289.286376899835,-144.9326,67.54051
"2893",10943,1,329.45243165268,-144.8326,67.54051
"2894",10944,1,376.324128672834,-144.7326,67.54051
"2895",10945,1,416.931279384785,-144.6326,67.54051
"2896",10946,1,419.38505368609,-144.5326,67.54051
"2897",10947,1,388.897152999398,-144.4326,67.54051
"2898",10948,1,305.619657265852,-144.3326,67.54051
"2899",10949,1,181.317721359886,-144.2326,67.54051
"2900",10950,1,136.41053616219,-144.1326,67.54051
